"source","target","status"
"熊本県\熊本88_大村横穴墓群\43_88_14.JPG","Kumamoto\Kumamoto_Omura\Kumamoto_Omura_14.jpg","OK_ledger"
"熊本県\熊本88_大村横穴墓群\43_88_15.jpg","Kumamoto\Kumamoto_Omura\Kumamoto_Omura_15.jpg","OK_ledger"
"熊本県\熊本88_大村横穴墓群\43_88_16.JPG","Kumamoto\Kumamoto_Omura\Kumamoto_Omura_16.jpg","OK_extra"
"熊本県\熊本88_大村横穴墓群\43_88_17.JPG","Kumamoto\Kumamoto_Omura\Kumamoto_Omura_17.jpg","OK_extra"
"熊本県\熊本88_大村横穴墓群\43_88_18.JPG","Kumamoto\Kumamoto_Omura\Kumamoto_Omura_18.jpg","OK_extra"
"熊本県\熊本88_大村横穴墓群\43_88_2.JPG","Kumamoto\Kumamoto_Omura\Kumamoto_Omura_2.jpg","OK_extra"
"熊本県\熊本88_大村横穴墓群\43_88_3.JPG","Kumamoto\Kumamoto_Omura\Kumamoto_Omura_3.jpg","OK_extra"
"熊本県\熊本88_大村横穴墓群\43_88_5.jpg","Kumamoto\Kumamoto_Omura\Kumamoto_Omura_5.jpg","OK_ledger"
"熊本県\熊本88_大村横穴墓群\43_88_6.jpg","Kumamoto\Kumamoto_Omura\Kumamoto_Omura_6.jpg","OK_ledger"
"熊本県\熊本88_大村横穴墓群\43_88_7.JPG","Kumamoto\Kumamoto_Omura\Kumamoto_Omura_7.jpg","OK_ledger"
"熊本県\熊本88_大村横穴墓群\43_88_8.JPG","Kumamoto\Kumamoto_Omura\Kumamoto_Omura_8.jpg","OK_extra"
"熊本県\熊本88_大村横穴墓群\43_88_9.jpg","Kumamoto\Kumamoto_Omura\Kumamoto_Omura_9.jpg","OK_ledger"
"熊本県\熊本95_京ヶ峰１号横穴墓\43_95_1.JPG","Kumamoto\Kumamoto_Kyogamine_No1\Kumamoto_Kyogamine_No1_1.jpg","OK_extra"
"熊本県\熊本95_京ヶ峰１号横穴墓\43_95_2.JPG","Kumamoto\Kumamoto_Kyogamine_No1\Kumamoto_Kyogamine_No1_2.jpg","OK_extra"
"熊本県\熊本95_京ヶ峰１号横穴墓\43_95_3.JPG","Kumamoto\Kumamoto_Kyogamine_No1\Kumamoto_Kyogamine_No1_3.jpg","OK_extra"
"熊本県\熊本95_京ヶ峰１号横穴墓\43_95_5.jpg","Kumamoto\Kumamoto_Kyogamine_No1\Kumamoto_Kyogamine_No1_5.jpg","OK_ledger"
"熊本県\熊本95_京ヶ峰１号横穴墓\43_95_6.jpg","Kumamoto\Kumamoto_Kyogamine_No1\Kumamoto_Kyogamine_No1_6.jpg","OK_ledger"
"熊本県\熊本95_京ヶ峰１号横穴墓\43_95_7.JPG","Kumamoto\Kumamoto_Kyogamine_No1\Kumamoto_Kyogamine_No1_7.jpg","OK_ledger"
"熊本県\熊本95_京ヶ峰１号横穴墓\43_95_8.jpg","Kumamoto\Kumamoto_Kyogamine_No1\Kumamoto_Kyogamine_No1_8.jpg","OK_ledger"
"熊本県\熊本95_京ヶ峰１号横穴墓\43_95_9.JPG","Kumamoto\Kumamoto_Kyogamine_No1\Kumamoto_Kyogamine_No1_9.jpg","OK_ledger"
"熊本県\熊本98_江田穴観音古墳\43_98_1.JPG","Kumamoto\Kumamoto_Eta_Anakannon\Kumamoto_Eta_Anakannon_1.jpg","OK_extra"
"熊本県\熊本98_江田穴観音古墳\43_98_2.JPG","Kumamoto\Kumamoto_Eta_Anakannon\Kumamoto_Eta_Anakannon_2.jpg","OK_extra"
"熊本県\熊本98_江田穴観音古墳\43_98_3.JPG","Kumamoto\Kumamoto_Eta_Anakannon\Kumamoto_Eta_Anakannon_3.jpg","OK_extra"
"熊本県\熊本98_江田穴観音古墳\43_98_4.jpg","Kumamoto\Kumamoto_Eta_Anakannon\Kumamoto_Eta_Anakannon_4.jpg","OK_extra"
"熊本県\熊本98_江田穴観音古墳\43_98_5.JPG","Kumamoto\Kumamoto_Eta_Anakannon\Kumamoto_Eta_Anakannon_5.jpg","OK_ledger"
"熊本県\熊本98_江田穴観音古墳\43_98_6.JPG","Kumamoto\Kumamoto_Eta_Anakannon\Kumamoto_Eta_Anakannon_6.jpg","OK_extra"
"熊本県\熊本98_江田穴観音古墳\穴観音横穴古墳01.jpg","Kumamoto\Kumamoto_Eta_Anakannon\Kumamoto_Eta_Anakannon_01.jpg","OK_extra"
"熊本県\熊本98_江田穴観音古墳\穴観音横穴古墳02-1.jpg","Kumamoto\Kumamoto_Eta_Anakannon\Kumamoto_Eta_Anakannon_1_dup1.jpg","OK_extra"
"熊本県\熊本98_江田穴観音古墳\穴観音横穴古墳02-2.jpg","Kumamoto\Kumamoto_Eta_Anakannon\Kumamoto_Eta_Anakannon_2_dup1.jpg","OK_extra"
"熊本県\熊本98_江田穴観音古墳\穴観音横穴古墳03.jpg","Kumamoto\Kumamoto_Eta_Anakannon\Kumamoto_Eta_Anakannon_03.jpg","OK_extra"
"熊本県\熊本99_桜ノ上横穴\桜ノ上横穴群03.jpg","","SKIP_folder_not_in_map"
"熊本県\熊本99_桜ノ上横穴\桜ノ上横穴群04.jpg","","SKIP_folder_not_in_map"
"熊本県\熊本9_大坊古墳\43_9_1.JPG","Kumamoto\Kumamoto_Daibo\Kumamoto_Daibo_1.jpg","OK_extra"
"熊本県\熊本9_大坊古墳\43_9_2.JPG","Kumamoto\Kumamoto_Daibo\Kumamoto_Daibo_2.jpg","OK_extra"
"熊本県\熊本9_大坊古墳\43_9_3.JPG","Kumamoto\Kumamoto_Daibo\Kumamoto_Daibo_3.jpg","OK_extra"
"熊本県\熊本9_大坊古墳\43_9_4.jpg","Kumamoto\Kumamoto_Daibo\Kumamoto_Daibo_4.jpg","OK_extra"
"熊本県\熊本9_大坊古墳\43_9_5.jpg","Kumamoto\Kumamoto_Daibo\Kumamoto_Daibo_5.jpg","OK_ledger"
"熊本県\熊本9_大坊古墳\43_9_6.jpg","Kumamoto\Kumamoto_Daibo\Kumamoto_Daibo_6.jpg","OK_ledger"
"熊本県\熊本9_大坊古墳\43_9_7.JPG","Kumamoto\Kumamoto_Daibo\Kumamoto_Daibo_7.jpg","OK_ledger"
"熊本県\熊本9_大坊古墳\大坊古墳02.jpg","Kumamoto\Kumamoto_Daibo\Kumamoto_Daibo_02.jpg","OK_extra"
"熊本県\熊本9_大坊古墳\大坊古墳03.jpg","Kumamoto\Kumamoto_Daibo\Kumamoto_Daibo_03.jpg","OK_extra"
"神奈川県\神奈川13_箕輪洞谷横穴墓群\14_13_1.JPG","Kanagawa\Kanagawa_Minowa_Douyato\Kanagawa_Minowa_Douyato_1.jpg","OK_extra"
"神奈川県\神奈川13_箕輪洞谷横穴墓群\14_13_2.JPG","Kanagawa\Kanagawa_Minowa_Douyato\Kanagawa_Minowa_Douyato_2.jpg","OK_extra"
"神奈川県\神奈川13_箕輪洞谷横穴墓群\14_13_3.JPG","Kanagawa\Kanagawa_Minowa_Douyato\Kanagawa_Minowa_Douyato_3.jpg","OK_extra"
"神奈川県\神奈川13_箕輪洞谷横穴墓群\14_13_5.JPG","Kanagawa\Kanagawa_Minowa_Douyato\Kanagawa_Minowa_Douyato_5.jpg","OK_extra"
"神奈川県\神奈川13_箕輪洞谷横穴墓群\14_13_6.JPG","Kanagawa\Kanagawa_Minowa_Douyato\Kanagawa_Minowa_Douyato_6.jpg","OK_extra"
"神奈川県\神奈川1_馬絹古墳\14_1_1.JPG","Kanagawa\Kanagawa_Umaginu\Kanagawa_Umaginu_1.jpg","OK_extra"
"神奈川県\神奈川1_馬絹古墳\14_1_10.JPG","Kanagawa\Kanagawa_Umaginu\Kanagawa_Umaginu_10.jpg","OK_extra"
"神奈川県\神奈川1_馬絹古墳\14_1_11.JPG","Kanagawa\Kanagawa_Umaginu\Kanagawa_Umaginu_11.jpg","OK_extra"
"神奈川県\神奈川1_馬絹古墳\14_1_12.JPG","Kanagawa\Kanagawa_Umaginu\Kanagawa_Umaginu_12.jpg","OK_extra"
"神奈川県\神奈川1_馬絹古墳\14_1_2.JPG","Kanagawa\Kanagawa_Umaginu\Kanagawa_Umaginu_2.jpg","OK_extra"
"神奈川県\神奈川1_馬絹古墳\14_1_3.JPG","Kanagawa\Kanagawa_Umaginu\Kanagawa_Umaginu_3.jpg","OK_extra"
"神奈川県\神奈川1_馬絹古墳\14_1_5.JPG","Kanagawa\Kanagawa_Umaginu\Kanagawa_Umaginu_5.jpg","OK_extra"
"神奈川県\神奈川1_馬絹古墳\14_1_6.JPG","Kanagawa\Kanagawa_Umaginu\Kanagawa_Umaginu_6.jpg","OK_extra"
"神奈川県\神奈川1_馬絹古墳\14_1_7.JPG","Kanagawa\Kanagawa_Umaginu\Kanagawa_Umaginu_7.jpg","OK_extra"
"神奈川県\神奈川1_馬絹古墳\14_1_8.JPG","Kanagawa\Kanagawa_Umaginu\Kanagawa_Umaginu_8.jpg","OK_extra"
"神奈川県\神奈川1_馬絹古墳\14_1_9.JPG","Kanagawa\Kanagawa_Umaginu\Kanagawa_Umaginu_9.jpg","OK_extra"
"神奈川県\神奈川23_洗馬谷横穴墓群\14_23_2.JPG","Kanagawa\Kanagawa_Senbagaya\Kanagawa_Senbagaya_2.jpg","OK_extra"
"神奈川県\神奈川23_洗馬谷横穴墓群\14_23_3.JPG","Kanagawa\Kanagawa_Senbagaya\Kanagawa_Senbagaya_3.jpg","OK_extra"
"神奈川県\神奈川23_洗馬谷横穴墓群\14_23_5.JPG","Kanagawa\Kanagawa_Senbagaya\Kanagawa_Senbagaya_5.jpg","OK_ledger"
"神奈川県\神奈川23_洗馬谷横穴墓群\14_23_6.JPG","Kanagawa\Kanagawa_Senbagaya\Kanagawa_Senbagaya_6.jpg","OK_ledger"
"神奈川県\神奈川32_越の山横穴墓群\14_32_1.JPG","Kanagawa\Kanagawa_Koshinoyama\Kanagawa_Koshinoyama_1.jpg","OK_extra"
"神奈川県\神奈川32_越の山横穴墓群\14_32_2.JPG","Kanagawa\Kanagawa_Koshinoyama\Kanagawa_Koshinoyama_2.jpg","OK_extra"
"神奈川県\神奈川32_越の山横穴墓群\14_32_3.JPG","Kanagawa\Kanagawa_Koshinoyama\Kanagawa_Koshinoyama_3.jpg","OK_extra"
"神奈川県\神奈川32_越の山横穴墓群\14_32_5.JPG","Kanagawa\Kanagawa_Koshinoyama\Kanagawa_Koshinoyama_5.jpg","OK_extra"
"神奈川県\神奈川50_羽根尾横穴墓群\14_50_1.JPG","Kanagawa\Kanagawa_Haneo\Kanagawa_Haneo_1.jpg","OK_extra"
"神奈川県\神奈川50_羽根尾横穴墓群\14_50_2.JPG","Kanagawa\Kanagawa_Haneo\Kanagawa_Haneo_2.jpg","OK_extra"
"神奈川県\神奈川50_羽根尾横穴墓群\14_50_3.JPG","Kanagawa\Kanagawa_Haneo\Kanagawa_Haneo_3.jpg","OK_extra"
"神奈川県\神奈川50_羽根尾横穴墓群\14_50_5.JPG","Kanagawa\Kanagawa_Haneo\Kanagawa_Haneo_5.jpg","OK_ledger"
"神奈川県\神奈川50_羽根尾横穴墓群\14_50_6.JPG","Kanagawa\Kanagawa_Haneo\Kanagawa_Haneo_6.jpg","OK_extra"
"神奈川県\神奈川50_羽根尾横穴墓群\14_50_7.JPG","Kanagawa\Kanagawa_Haneo\Kanagawa_Haneo_7.jpg","OK_extra"
"神奈川県\神奈川50_羽根尾横穴墓群\14_50_8.JPG","Kanagawa\Kanagawa_Haneo\Kanagawa_Haneo_8.jpg","OK_extra"
"神奈川県\神奈川50_羽根尾横穴墓群\14_50_9.JPG","Kanagawa\Kanagawa_Haneo\Kanagawa_Haneo_9.jpg","OK_extra"
"神奈川県\神奈川8_熊ケ谷横穴墓\14_8_1.JPG","Kanagawa\Kanagawa_Kumagaya\Kanagawa_Kumagaya_1.jpg","OK_extra"
"神奈川県\神奈川8_熊ケ谷横穴墓\14_8_2.JPG","Kanagawa\Kanagawa_Kumagaya\Kanagawa_Kumagaya_2.jpg","OK_extra"
"神奈川県\神奈川8_熊ケ谷横穴墓\14_8_3.JPG","Kanagawa\Kanagawa_Kumagaya\Kanagawa_Kumagaya_3.jpg","OK_extra"
"神奈川県\神奈川8_熊ケ谷横穴墓\14_8_5.JPG","Kanagawa\Kanagawa_Kumagaya\Kanagawa_Kumagaya_5.jpg","OK_extra"
"神奈川県\神奈川8_熊ケ谷横穴墓\14_8_6.JPG","Kanagawa\Kanagawa_Kumagaya\Kanagawa_Kumagaya_6.jpg","OK_extra"
"神奈川県\神奈川8_熊ケ谷横穴墓\14_8_7.JPG","Kanagawa\Kanagawa_Kumagaya\Kanagawa_Kumagaya_7.jpg","OK_extra"
"神奈川県\神奈川8_熊ケ谷横穴墓\14_8_8.JPG","Kanagawa\Kanagawa_Kumagaya\Kanagawa_Kumagaya_8.jpg","OK_extra"
"福井県\福井1_小山谷古墳\18_1_1.JPG","Fukui\Fukui_Koyamadani\Fukui_Koyamadani_1.jpg","OK_extra"
"福井県\福井1_小山谷古墳\18_1_2.JPG","Fukui\Fukui_Koyamadani\Fukui_Koyamadani_2.jpg","OK_extra"
"福井県\福井1_小山谷古墳\18_1_3.JPG","Fukui\Fukui_Koyamadani\Fukui_Koyamadani_3.jpg","OK_extra"
"福井県\福井1_小山谷古墳\18_1_5.JPG","Fukui\Fukui_Koyamadani\Fukui_Koyamadani_5.jpg","OK_extra"
"福井県\福井2_山頂古墳\18_2_1.JPG","Fukui\Fukui_Sancho\Fukui_Sancho_1.jpg","OK_extra"
"福井県\福井2_山頂古墳\18_2_2.JPG","Fukui\Fukui_Sancho\Fukui_Sancho_2.jpg","OK_extra"
"福井県\福井2_山頂古墳\18_2_3.JPG","Fukui\Fukui_Sancho\Fukui_Sancho_3.jpg","OK_extra"
"福岡県\福岡12_珍敷塚古墳\40_12_1.JPG","Fukuoka\Fukuoka_Mezurashizuka\Fukuoka_Mezurashizuka_1.jpg","OK_extra"
"福岡県\福岡12_珍敷塚古墳\40_12_10.jpg","Fukuoka\Fukuoka_Mezurashizuka\Fukuoka_Mezurashizuka_10.jpg","OK_ledger"
"福岡県\福岡12_珍敷塚古墳\40_12_11.jpg","Fukuoka\Fukuoka_Mezurashizuka\Fukuoka_Mezurashizuka_11.jpg","OK_ledger"
"福岡県\福岡12_珍敷塚古墳\40_12_12.jpg","Fukuoka\Fukuoka_Mezurashizuka\Fukuoka_Mezurashizuka_12.jpg","OK_ledger"
"福岡県\福岡12_珍敷塚古墳\40_12_13.JPG","Fukuoka\Fukuoka_Mezurashizuka\Fukuoka_Mezurashizuka_13.jpg","OK_ledger"
"福岡県\福岡12_珍敷塚古墳\40_12_14.JPG","Fukuoka\Fukuoka_Mezurashizuka\Fukuoka_Mezurashizuka_14.jpg","OK_extra"
"福岡県\福岡12_珍敷塚古墳\40_12_15.JPG","Fukuoka\Fukuoka_Mezurashizuka\Fukuoka_Mezurashizuka_15.jpg","OK_extra"
"福岡県\福岡12_珍敷塚古墳\40_12_2.JPG","Fukuoka\Fukuoka_Mezurashizuka\Fukuoka_Mezurashizuka_2.jpg","OK_extra"
"福岡県\福岡12_珍敷塚古墳\40_12_3.JPG","Fukuoka\Fukuoka_Mezurashizuka\Fukuoka_Mezurashizuka_3.jpg","OK_extra"
"福岡県\福岡12_珍敷塚古墳\40_12_4.jpg","Fukuoka\Fukuoka_Mezurashizuka\Fukuoka_Mezurashizuka_4.jpg","OK_extra"
"福岡県\福岡12_珍敷塚古墳\40_12_5.jpg","Fukuoka\Fukuoka_Mezurashizuka\Fukuoka_Mezurashizuka_5.jpg","OK_ledger"
"福岡県\福岡12_珍敷塚古墳\40_12_6.jpg","Fukuoka\Fukuoka_Mezurashizuka\Fukuoka_Mezurashizuka_6.jpg","OK_ledger"
"福岡県\福岡12_珍敷塚古墳\40_12_7.jpg","Fukuoka\Fukuoka_Mezurashizuka\Fukuoka_Mezurashizuka_7.jpg","OK_ledger"
"福岡県\福岡12_珍敷塚古墳\40_12_8.jpg","Fukuoka\Fukuoka_Mezurashizuka\Fukuoka_Mezurashizuka_8.jpg","OK_ledger"
"福岡県\福岡12_珍敷塚古墳\40_12_9.jpg","Fukuoka\Fukuoka_Mezurashizuka\Fukuoka_Mezurashizuka_9.jpg","OK_ledger"
"福岡県\福岡13_原古墳\40_13_1.JPG","Fukuoka\Fukuoka_Hara\Fukuoka_Hara_1.jpg","OK_extra"
"福岡県\福岡13_原古墳\40_13_10.jpg","Fukuoka\Fukuoka_Hara\Fukuoka_Hara_10.jpg","OK_ledger"
"福岡県\福岡13_原古墳\40_13_2.JPG","Fukuoka\Fukuoka_Hara\Fukuoka_Hara_2.jpg","OK_extra"
"福岡県\福岡13_原古墳\40_13_3.JPG","Fukuoka\Fukuoka_Hara\Fukuoka_Hara_3.jpg","OK_extra"
"福岡県\福岡13_原古墳\40_13_4.jpg","Fukuoka\Fukuoka_Hara\Fukuoka_Hara_4.jpg","OK_extra"
"福岡県\福岡13_原古墳\40_13_5.jpg","Fukuoka\Fukuoka_Hara\Fukuoka_Hara_5.jpg","OK_ledger"
"福岡県\福岡13_原古墳\40_13_6.jpg","Fukuoka\Fukuoka_Hara\Fukuoka_Hara_6.jpg","OK_ledger"
"福岡県\福岡13_原古墳\40_13_7.jpg","Fukuoka\Fukuoka_Hara\Fukuoka_Hara_7.jpg","OK_ledger"
"福岡県\福岡13_原古墳\40_13_8.jpg","Fukuoka\Fukuoka_Hara\Fukuoka_Hara_8.jpg","OK_ledger"
"福岡県\福岡13_原古墳\40_13_9.jpg","Fukuoka\Fukuoka_Hara\Fukuoka_Hara_9.jpg","OK_ledger"
"福岡県\福岡14_鳥船塚古墳\40_14_1.JPG","Fukuoka\Fukuoka_Torifunezuka\Fukuoka_Torifunezuka_1.jpg","OK_extra"
"福岡県\福岡14_鳥船塚古墳\40_14_10.jpg","Fukuoka\Fukuoka_Torifunezuka\Fukuoka_Torifunezuka_10.jpg","OK_ledger"
"福岡県\福岡14_鳥船塚古墳\40_14_11.jpg","Fukuoka\Fukuoka_Torifunezuka\Fukuoka_Torifunezuka_11.jpg","OK_extra"
"福岡県\福岡14_鳥船塚古墳\40_14_12.jpg","Fukuoka\Fukuoka_Torifunezuka\Fukuoka_Torifunezuka_12.jpg","OK_extra"
"福岡県\福岡14_鳥船塚古墳\40_14_2.JPG","Fukuoka\Fukuoka_Torifunezuka\Fukuoka_Torifunezuka_2.jpg","OK_extra"
"福岡県\福岡14_鳥船塚古墳\40_14_3.JPG","Fukuoka\Fukuoka_Torifunezuka\Fukuoka_Torifunezuka_3.jpg","OK_extra"
"福岡県\福岡14_鳥船塚古墳\40_14_4.jpg","Fukuoka\Fukuoka_Torifunezuka\Fukuoka_Torifunezuka_4.jpg","OK_extra"
"福岡県\福岡14_鳥船塚古墳\40_14_5.jpg","Fukuoka\Fukuoka_Torifunezuka\Fukuoka_Torifunezuka_5.jpg","OK_ledger"
"福岡県\福岡14_鳥船塚古墳\40_14_6.jpg","Fukuoka\Fukuoka_Torifunezuka\Fukuoka_Torifunezuka_6.jpg","OK_ledger"
"福岡県\福岡14_鳥船塚古墳\40_14_7.jpg","Fukuoka\Fukuoka_Torifunezuka\Fukuoka_Torifunezuka_7.jpg","OK_ledger"
"福岡県\福岡14_鳥船塚古墳\40_14_8.jpg","Fukuoka\Fukuoka_Torifunezuka\Fukuoka_Torifunezuka_8.jpg","OK_ledger"
"福岡県\福岡14_鳥船塚古墳\40_14_9.jpg","Fukuoka\Fukuoka_Torifunezuka\Fukuoka_Torifunezuka_9.jpg","OK_ledger"
"福岡県\福岡15_古畑古墳\40_15_1.JPG","Fukuoka\Fukuoka_Furuhata\Fukuoka_Furuhata_1.jpg","OK_extra"
"福岡県\福岡15_古畑古墳\40_15_2.JPG","Fukuoka\Fukuoka_Furuhata\Fukuoka_Furuhata_2.jpg","OK_extra"
"福岡県\福岡15_古畑古墳\40_15_3.JPG","Fukuoka\Fukuoka_Furuhata\Fukuoka_Furuhata_3.jpg","OK_extra"
"福岡県\福岡15_古畑古墳\40_15_4.jpg","Fukuoka\Fukuoka_Furuhata\Fukuoka_Furuhata_4.jpg","OK_extra"
"福岡県\福岡15_古畑古墳\40_15_5.jpg","Fukuoka\Fukuoka_Furuhata\Fukuoka_Furuhata_5.jpg","OK_ledger"
"福岡県\福岡15_古畑古墳\40_15_6.jpg","Fukuoka\Fukuoka_Furuhata\Fukuoka_Furuhata_6.jpg","OK_ledger"
"福岡県\福岡15_古畑古墳\40_15_7.jpg","Fukuoka\Fukuoka_Furuhata\Fukuoka_Furuhata_7.jpg","OK_ledger"
"福岡県\福岡15_古畑古墳\古畑古墳02-1.jpg","Fukuoka\Fukuoka_Furuhata\Fukuoka_Furuhata_1_dup1.jpg","OK_extra"
"福岡県\福岡15_古畑古墳\古畑古墳02-2.jpg","Fukuoka\Fukuoka_Furuhata\Fukuoka_Furuhata_2_dup1.jpg","OK_extra"
"福岡県\福岡15_古畑古墳\古畑古墳03.jpg","Fukuoka\Fukuoka_Furuhata\Fukuoka_Furuhata_03.jpg","OK_extra"
"福岡県\福岡16_日岡古墳\40_16_1.JPG","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_1.jpg","OK_extra"
"福岡県\福岡16_日岡古墳\40_16_10.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_10.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_11.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_11.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_12.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_12.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_13.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_13.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_14.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_14.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_15.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_15.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_16.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_16.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_17.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_17.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_18.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_18.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_19.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_19.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_2.JPG","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_2.jpg","OK_extra"
"福岡県\福岡16_日岡古墳\40_16_20.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_20.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_21.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_21.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_22.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_22.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_23.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_23.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_24.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_24.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_25.JPG","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_25.jpg","OK_extra"
"福岡県\福岡16_日岡古墳\40_16_3.JPG","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_3.jpg","OK_extra"
"福岡県\福岡16_日岡古墳\40_16_4.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_4.jpg","OK_extra"
"福岡県\福岡16_日岡古墳\40_16_5.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_5.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_6.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_6.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_7.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_7.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_8.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_8.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\40_16_9.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_9.jpg","OK_ledger"
"福岡県\福岡16_日岡古墳\日の岡古墳02-1.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_1_dup1.jpg","OK_extra"
"福岡県\福岡16_日岡古墳\日の岡古墳02-2.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_2_dup1.jpg","OK_extra"
"福岡県\福岡16_日岡古墳\日の岡古墳03-1.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_1_dup2.jpg","OK_extra"
"福岡県\福岡16_日岡古墳\日の岡古墳03-2.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_2_dup2.jpg","OK_extra"
"福岡県\福岡16_日岡古墳\日の岡古墳04.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_04.jpg","OK_extra"
"福岡県\福岡16_日岡古墳\日の岡古墳05.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_05.jpg","OK_extra"
"福岡県\福岡16_日岡古墳\日の岡古墳06.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_06.jpg","OK_extra"
"福岡県\福岡16_日岡古墳\日の岡古墳07.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_07.jpg","OK_extra"
"福岡県\福岡16_日岡古墳\日の岡古墳08.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_08.jpg","OK_extra"
"福岡県\福岡16_日岡古墳\日の岡古墳09.jpg","Fukuoka\Fukuoka_Hinooka\Fukuoka_Hinooka_09.jpg","OK_extra"
"福岡県\福岡17_重定古墳\40_17_1.JPG","Fukuoka\Fukuoka_Shigesada\Fukuoka_Shigesada_1.jpg","OK_extra"
"福岡県\福岡17_重定古墳\40_17_10.jpg","Fukuoka\Fukuoka_Shigesada\Fukuoka_Shigesada_10.jpg","OK_ledger"
"福岡県\福岡17_重定古墳\40_17_11.jpg","Fukuoka\Fukuoka_Shigesada\Fukuoka_Shigesada_11.jpg","OK_ledger"
"福岡県\福岡17_重定古墳\40_17_12.jpg","Fukuoka\Fukuoka_Shigesada\Fukuoka_Shigesada_12.jpg","OK_ledger"
"福岡県\福岡17_重定古墳\40_17_13.JPG","Fukuoka\Fukuoka_Shigesada\Fukuoka_Shigesada_13.jpg","OK_extra"
"福岡県\福岡17_重定古墳\40_17_2.JPG","Fukuoka\Fukuoka_Shigesada\Fukuoka_Shigesada_2.jpg","OK_extra"
"福岡県\福岡17_重定古墳\40_17_3.JPG","Fukuoka\Fukuoka_Shigesada\Fukuoka_Shigesada_3.jpg","OK_extra"
"福岡県\福岡17_重定古墳\40_17_4.jpg","Fukuoka\Fukuoka_Shigesada\Fukuoka_Shigesada_4.jpg","OK_extra"
"福岡県\福岡17_重定古墳\40_17_5.jpg","Fukuoka\Fukuoka_Shigesada\Fukuoka_Shigesada_5.jpg","OK_ledger"
"福岡県\福岡17_重定古墳\40_17_6.jpg","Fukuoka\Fukuoka_Shigesada\Fukuoka_Shigesada_6.jpg","OK_ledger"
